,Sentence ID,HIT ID,Formality,Informativeness,Implicature,Length in Words,Length in Characters,F-score,I-score,Lexical Density,Sentence,Label
1311,5195,3W9XHF7WGJUF3LJHCDP1GWAUL0CKTU,4.0,4.4,4.2,20,142,77.5,3.05,70.0,"The bill also includes punitive taxes on people earning higher incomes, which epitomizes the Marxist dream of confiscation and redistribution.",1
1312,5196,38EHZ67RILR6O4XEDP3AWQN9KBYMGR,2.6,3.8,4.8,11,65,90.9090909091,5.818181818180001,63.636363636400006,"The bill is a true Halloween horror, with scary stuff throughout.",1
1313,5206,3RKHNXPHGVVU3YY6CIFBLSWW4EJKUL,5.2,5.6,4.4,16,107,65.625,5.625,68.75,"The book itself is still a fine read, filled with hard-nosed, first-person reportage and telling anecdotes.",1
1314,5208,3M93N4X8HJMJD10K5SKZ5CEV4SYSJE,3.2,5.2,3.4,7,39,71.4285714286,5.71428571429,85.7142857143,The Boo-rito offer is only valid today.,1
1315,5209,3IKDQS3DQDZ7B9RIQO9ZE6VD5ANCIS,5.0,6.2,2.4,21,122,73.80952380949999,5.33333333333,71.4285714286,The booster used for the Ares I-X launch is being modified by adding new forward structures and a fifth segment simulator.,1
1316,5215,3URJ6VVYUOMECRP6V4GMF5FBP654O2,5.0,6.0,3.8,40,256,77.5,3.975,67.5,"The Broadway revival of Neil Simon's ""Brighton Beach Memoirs"" will close on Sunday, and the companion production of Mr. Simon's ""Broadway Bound"" will not open as planned, because of weak ticket sales, according to an executive involved with the production.",1
1317,5240,3MXX6RQ9EU4WXR17A4T145K1ZB14PJ,4.4,6.0,3.0,37,221,68.9189189189,5.216216216219999,67.56756756760001,"The claim made for CNET may be supported by a rumor that Google co-designed the Droid, not only providing its official branding and full app suite but possibly guiding Motorola through much of the hardware design process.",1
1318,5250,3NRZ1LDP7V5C0OPWVXJRY1XA064PZG,3.4,4.4,5.4,31,169,62.9032258065,6.0,64.5161290323,"The coming confusion of the consumption experience where a user won't care or know if what they are buying is a movie, a game or a music track presents vast opportunity.",1
1319,5254,3SBX2M1TKCMHX32MAH8Q4AAB47N4QA,4.6,5.2,4.4,12,89,70.8333333333,5.08333333333,66.6666666667,The company behind its sweat-shaking athletic wear is expanding successfully in footwear.,1
1320,5255,3YO4AH2FPCJ0YFKLRGLOS7KYNV7Q0G,4.2,4.6,4.4,18,118,47.2222222222,4.55555555556,61.111111111099994,"The company claimed it had uncovered some problems that would be ""detrimental"" to her performing her job successfully.",1
1321,5256,3XEDXEGFX2NENCMQEB1RWL8POPG0KZ,3.8,5.4,3.6,18,96,61.111111111099994,6.0,61.111111111099994,The company finally sent her a letter last week saying it had no intention of restoring her job.,1
1322,5257,3QGTX7BCHO187E7DBIAD0VST962Z53,3.8,4.0,5.4,12,61,62.5,8.166666666669999,58.3333333333,The company gave her just a few minutes to leave its offices.,1
1323,5260,3W31J70BARVYH4H6QRUBRMAQXECCK3,4.6,5.6,3.8,14,90,89.2857142857,4.57142857143,64.2857142857,The company posted a brief personnel-change message this morning on its internal Web site.,1
1324,5261,3XAOZ9UYRYQ05453NZPO6C38SNDQ1J,3.4,5.0,3.6,20,113,55.0,6.6,65.0,The company said she had failed to process some invoices or bill customers at new rates after they'd been raised.,1
1325,5262,3Z33IC0JCZLAZH4FDBYRR5KZ7RGV9R,5.4,5.4,3.4,35,224,68.5714285714,3.2857142857099997,62.8571428571,"The company's Android project president, Andy Rubin, says it would be unfair for Google to ""compete with its customers"" and that it remains dedicated to Android only as an operating system for outside hardware manufacturers.",1
1326,5266,3Y40HMYLL0H0NYXDB1U0BM4Y0NYXUN,4.4,5.4,3.8,25,128,68.0,5.92,64.0,"The concert tour would start in London, but the long-term master plan was to take it to other cities in Europe and Asia as well.",1
1327,5268,3VO4XFFP14LEGQK5CF6X7MULV9D7QX,5.2,6.4,5.2,55,313,70.0,4.92727272727,45.4545454545,"The Congressional Budget Office came out with its report on October 29 and concluded that the new bill would cost a bit over $1 trillion over 10 years but that collecting ""penalties paid by individuals and employers"" would bring the cost down to a mere $894 billion and reduce the federal deficit by $104 billion.",1
1328,5271,32XN26MTXYIP7I48ZBDSBLL4DPL0L2,5.6,5.6,4.6,12,88,83.3333333333,3.83333333333,75.0,The conservative woman answers that abortion infringes a helpless victim's civil rights.,1
1329,5272,3IZVJEBJ69J4QI7RG1KIS16T51DZ6J,3.2,4.0,5.8,14,85,53.571428571400006,3.9285714285699997,78.5714285714,"The conservative women I know, though, don't define being a modern woman by abortion.",1
1330,5273,302OLP89DY6S5R8KE0HMX87US2IACM,5.6,5.4,4.2,16,105,75.0,5.9375,68.75,The Constellation program is under pressure as a recent committee report depicted it as overly expensive.,1
1331,5274,3L7SUC0TTTT9D0MTZNE7BY0TDUB0M4,3.6,4.0,3.6,9,60,38.8888888889,5.666666666669999,77.7777777778,The contributions are so necessary and so much appreciated..,1
1332,5275,35YHTYFL1F2J0RVSGXYJ116AAPBFV3,3.6,5.6,3.0,30,203,85.0,4.53333333333,63.3333333333,"The conversation on this Sunday's talk shows revolves around the top issues on President Obama's agenda, from reigniting the economy and reforming health care to revamping American policy in Afghanistan.",1
1333,5276,3AA88CN98O2BK7IBMJC0OD2902UKYJ,3.2,5.0,4.0,20,117,67.5,4.3,50.0,"The conversation petered out after 1 a.m., leaving them less than three hours of sleep before their second day began.",1
1334,5288,304QEQWKZOJXD375C3TK32PY8UQ0OJ,4.6,6.0,3.2,14,88,85.7142857143,5.78571428571,64.2857142857,The crawler-transporter will carry the rocket on the 4.2-mile journey to Launch Pad 39B.,1
1335,5291,36AZSFEYZ3ZTNAJCBVCNIBFPVRJVB1,4.6,4.6,4.0,22,111,59.0909090909,5.18181818182,59.0909090909,The Czech Republic - the only country not to sign - is showing signals that it will comply in the coming weeks.,1
1336,5297,3VADEH0UHBWFZC3I05PJ2807DR4SPE,5.6,5.6,3.0,8,51,75.0,2.75,50.0,"The deadline for applications is November 13, 2009.",1
1337,5307,3TUOHPJXYGWDF2MI6191TAPVL39XWM,2.4,3.2,5.6,17,89,44.1176470588,8.94117647059,64.7058823529,"The Democrats are going for broke, which means we'll all be broke if this is not stopped.",1
1338,5308,3VP28W7DUMJ09B02HUNMM7J6Y0HFZ3,4.0,3.8,4.2,7,51,71.4285714286,5.42857142857,71.4285714286,The Democrats have chosen symbolism over substance.,1
1339,5312,38O9DZ0A61MEK74FRUB45QWMKSF26F,1.4,3.0,4.4,5,28,60.0,4.4,80.0,The device is quite awesome.,1
1340,5318,3RQVKZ7ZRJIXO7IKA4GWB4WIF3Z27E,2.2,4.6,4.4,26,129,44.2307692308,5.15384615385,61.5384615385,"""The doctor came and said, 'I'm sorry, we've got to put you in a respirator for a rest.' I couldn't have cared less by that time.",1
1341,5321,34OWYT6U3VG5DBKFE4Z8CGU5ZPKI9H,2.6,3.8,4.2,7,52,71.4285714286,4.0,71.4285714286,The donations were just beyond anyone's imagination.,1
1342,5326,3BO3NEOQMZGJIUUK6AD88B5P572IAW,3.0,5.4,4.0,10,50,75.0,6.9,50.0,The Droid runs Android 2.0 (aka 蒫lair) as its OS.,1
1343,5327,33Q5P9PUSOLT6ZGSQSXLE1Y31NOZCB,4.0,5.8,3.0,10,57,85.0,3.9,60.0,The Droid's 5-megapixel camera has up to 4x digital zoom.,1
1344,5328,31ODACBENTE0ZO4X0I482DQHINQSQ5,3.2,5.4,3.2,36,209,59.7222222222,3.27777777778,55.5555555556,"The DROID's keyboard is less spacious than that of the Samsung Moment that we reviewed earlier today, and we're still not convinced about the positioning of the D-pad where it forces you to stretch your thumb.",1
1345,5329,344M16OZKHEEM8MNJVSM92RXCLUNEC,4.2,4.4,5.6,25,145,74.0,3.24,64.0,"The Drudge Report linked to the Daily Times article on October 31 with the headline, ""Hillary: 'We tax everything that moves and doesn't move.' """,1
1346,5339,3M0556243RJ6SMMJE6CSRKCXOM9NFU,4.2,2.0,5.2,14,90,64.2857142857,3.5714285714300003,64.2857142857,The elderly people who are so very afraid for their grandchildren and great grandchildren.,1
1347,5344,3TC2K6WK9F11OLN3K982P4SDQN5281,5.8,5.8,4.4,6,34,50.0,10.1666666667,83.3333333333,The election will be held Tuesday.,1
1348,5346,3RZS0FBRWJ9ZSVEM3JZJN3WPROICP4,3.2,5.6,4.6,41,234,76.82926829270001,5.463414634149999,60.9756097561,"The Empire of the Sun controlled both air and sea, and only a precious few Allied planes and ships remained in-theater, skulking through the night fog like pirates to avoid capture and running on little more than spit and baling wire.",1
1349,5350,32K26U12DMNM27HWPR3TD13PYCVVD8,4.0,5.4,3.8,17,105,55.8823529412,6.64705882353,70.5882352941,"The error was compounded when the nurse didn't check Nikiyah's name before sticking her in the shoulder.""",1
1350,5356,3GV1I4SEO8OKLTQN10T9KMVVQS6L6N,4.0,5.4,5.2,25,150,58.0,4.92,64.0,"The exact catalyst for getting Jackson energized about his career again is unknown, but it almost certainly had to do with his dire financial straits.",1
1351,5358,3XBYQ44Z6O36YLDY1R84474P87KWT1,5.4,5.4,5.0,37,216,56.7567567568,4.45945945946,62.162162162200005,"The executive involved in the production said that Mr. Azenberg believed he could not justify continuing to spend his investors' money, or his own, on the two plays when he was skeptical that ticket sales would grow.",1
1352,5359,35YHTYFL1F2J0RVSGXYJ116AAPBVFJ,4.6,4.6,4.0,20,128,75.0,3.25,55.0,The executive spoke on condition of anonymity because the person was not authorized by all investors to provide the information.,1
1353,5360,31HLTCK4BKUPERRNRH41JM6MB4BVGI,4.6,5.0,2.8,18,116,66.6666666667,6.8888888888899995,77.7777777778,The Facebook integration went live this weekand more social media applications will be added as the product evolves.,1
1354,5362,3P7RGTLO6DCAOPK86DYKLRK2XBRAKZ,3.6,4.6,3.6,27,153,53.7037037037,7.03703703704,66.6666666667,"The faithful were led to believe it would be the absolute last time they'd get to see their idol in concert and tickets, predictably, sold like hotcakes.",1
1355,5364,3OLZC0DJ8IE3AIXIH5444YJ2QH3VIA,3.2,6.0,4.8,41,266,63.4146341463,4.3170731707300005,63.4146341463,"The family always struck me as other-worldly and every year, without fail, they would decorate their home with spooky decor, flickering lights, realistic cobwebs, and even a few eerie characters hiding out waiting to scare unsuspecting young children such as myself.",1
1356,5367,3G57RS03HG4I1341MB1ZDKIMOX4522,2.2,3.6,4.2,19,94,63.1578947368,5.42105263158,36.842105263200004,The fans who would follow you to the end of the world and purchase whatever you came out with.,1
1357,5371,33KGGVH24TGKE16F9DKG0KZ1PQZX1M,3.6,4.2,4.6,17,95,52.941176470600006,3.5882352941199995,52.941176470600006,The federal government far too often overreaches - and this looks like it's one of those times.,1
1358,5378,3Q7TKIAPOS9J6252BN1NQS5N7ETLDF,5.0,5.4,4.2,34,214,44.1176470588,4.382352941180001,70.5882352941,"The film's posters brag that it's Jackson ""like you've never seen him before,"" but Jackson himself would surely have been disappointed in the movie, no matter how artistically the rehearsal footage has been edited.",1
1359,5380,3QD8LUVX4WXJ2J7YA0MS3ACI164X54,5.0,6.0,2.6,40,242,62.5,4.75,70.0,"The final upgrade is in Florida, where Charlie Crist appears to be increasingly vulnerable to Marco Rubio, and where Rubio's momentum could pick up significantly if Doug Hoffman wins in NY-23 (or comes close enough to trigger a recount, etc.)",1
1360,5381,33EEIIWHK66GRGL1UD9DD0AOHRKVQD,6.0,6.2,3.0,19,118,55.2631578947,5.42105263158,63.1578947368,The findings indicate that having lupus should not keep individuals from seeking a kidney transplant if they need one.,1
1361,5383,34D9ZRXCYQT8C8XGBM7MCDBCE54ASG,4.4,4.8,3.6,14,94,60.714285714300004,4.21428571429,71.4285714286,"The firm will continue its ""Reed Smith University,"" which already offers 140 in-house courses.",1
1362,5384,3J94SKDEKHO54D2HJ0LG939QLOT5DB,3.8,5.4,4.2,18,120,63.888888888900006,5.666666666669999,77.7777777778,"The first is Delaware, where Republican Representative Mike Castle has entered, probably to face off against Beau Biden.",1
1363,5386,3IWA71V4THFFLN7CFJWXVGQIX1FX6K,5.6,5.4,3.4,29,172,62.068965517200006,4.8275862069,62.068965517200006,"The first night on the ship, the women reserves stayed awake in their cramped bunks talking about where they found themselves and what was ahead, Petty Officer Rivera said.",1
1364,5387,3HEADTGN2ORG3H017SYDIQKTDDMVRE,4.4,6.0,2.4,24,151,79.1666666667,3.0,66.6666666667,"The first prize winner, with 2,309 votes, is Dennis C.'s equally well-rendered rendition of the Borderlands box art, which we've posted after the jump.",1
1365,5394,35F6NGNVM7IR86CXTJ0SCR58FGCT7X,5.2,5.8,3.0,32,201,79.6875,6.25,65.625,"The fortunes of Scozzafava and Hoffman had nearly flipped over the last month as national attention focused on the upstate New York race, which has become a rallying point for grassroots conservatives.",1
1366,5396,3MNJFORX8A322XGDA6G6X3CBX195FM,5.8,6.0,4.8,34,220,82.3529411765,2.8529411764700003,64.7058823529,"The four reusable motor segments and the nozzle exit cone, manufactured by the Ares I first-stage prime contractor Alliant Techsystems Inc., or ATK, departed Utah March 12 on the seven-day, cross-country trip to Florida.",1
1367,5399,3PR3LXCWSEY2369ADQZ9FQHKN2NX9V,4.8,5.4,3.0,11,59,81.8181818182,6.090909090909999,45.4545454545,"The four water tanks in the center are 39,000 gallons each.",1
1368,5401,33Q5P9PUSOLT6ZGSQSXLE1Y31NPCZP,6.2,6.4,3.4,25,173,76.0,3.4,64.0,"The full-time president will serve a two-and-a-half-year term, strengthening the current rotating system of a six-month presidency, of which Sweden is currently at the helm.",1
1369,5403,388CL5C1RIM0IIA4XJKDHDKLZ6MLHO,5.8,5.8,3.8,23,154,84.78260869569999,2.60869565217,60.869565217399995,"The Gates Foundation, Rotary International, Germany and Great Britain in January committed more than 630 million dollars for the fight to eradicate polio.",1
1370,5413,3CMV9YRYP20W9O5ULJNYTQ00CYQLJT,5.2,5.4,2.8,31,181,77.4193548387,3.41935483871,58.064516129,"The goal of the program is to provide a road map for associates detailing the specific skills required at each of the newly created levels - junior, midlevel, and senior associates.",1
1371,5414,3JUDR1D0D5Q7UPNZ63P2BVDDKTR2QC,1.6,2.8,5.6,3,14,100.0,9.0,66.6666666667,The good news?,1
1372,5416,3M47JKRKCW0P6M647BK5FH9P6S786O,3.2,4.8,5.2,21,118,78.5714285714,5.28571428571,57.1428571429,"The GOP just gave them a giant middle finger, by replacing Scozzafava, in all but party title, with a middle-aged man.",1
1373,5417,3HFWPF5AK8I8SNYV27SCP5X68VD3SE,5.8,5.6,5.0,27,168,66.6666666667,3.22222222222,59.2592592593,"The Gouverneur resident said she thinks she will receive more than 20 percent of the vote, based on several factors, including her performance during a Thursday debate.",1
1374,5429,3RHLQY6EDS3N8UYH5V264B3CLSYD4E,3.8,4.0,5.0,13,80,23.0769230769,3.23076923077,69.2307692308,"The Governor was reportedly ""smiling"" as he said it, though, sadly, not winking.",1
1375,5430,3TLFH2L6Y8NKM5FRN7JXG0O040Q2TQ,4.8,5.6,4.0,14,77,85.7142857143,6.28571428571,78.5714285714,The ground operations team is modifying pad B for the Ares I-X rocket launch.,1
1376,5431,35O6H0UNLRFI7Z29TW7RC143Q8Q5JP,6.0,5.8,4.4,41,214,80.487804878,5.0243902439,51.2195121951,"The group includes a young mother riding a boat for the first time in her life, a veteran of the Navy remembering her love of the sea, and a man trying to escape a troubled neighborhood to provide for his siblings.",1
1377,5436,3R5LWXWHRZ7HIGWIRW5J7737RFIXGM,2.8,3.2,4.8,14,67,46.428571428599994,9.42857142857,50.0,"The harder it races to catch up, the further it seems to fall back.",1
1378,5437,39RRBHZ0AT0P58MSH9SQ4TMSMU4ZVA,5.6,6.4,2.6,24,146,81.25,3.66666666667,70.8333333333,"The hardware consists of a precisely machined, full-scale simulator crew module and launch abort system to form the tip of NASA's Ares I-X rocket.",1
1379,5443,31KPKEKW49CDU9IW8YOYXIPZ1V6B0P,4.6,4.0,4.0,22,120,54.5454545455,4.81818181818,63.636363636400006,"The highly promoted movie is nothing compared to what Michael Jackson had in mind when he picked the ""This Is It"" theme.",1
1380,5448,306996CF6VJD1Y3E4HSYBN896NCB1S,4.8,5.4,4.6,20,110,72.5,8.35,55.0,"The House also came up with a separate ""doc fix"" bill that would suspend cuts in Medicare payments to doctors.",1
1381,5455,3J5XXLQDHLAOKFFZW2XH0SHD7Z73VJ,6.0,6.0,4.2,14,85,60.714285714300004,3.0714285714300003,57.1428571429,The Humane Society estimates Americans own about 75 million dogs and 88 million cats.,1
1382,5458,336OE47KI1JLBDHN6M8J5PSA5S1VWH,5.2,4.8,3.6,38,228,84.2105263158,4.1315789473699995,71.0526315789,"The iMac is equipped with a new SD card slot under the DVD drive, and back panel ports provide Gigabit Ethernet, Mini DisplayPort, Firewire 800, four USB 2.0 ports, and hybrid analog/optical digital audio input and output ports.",1
1383,5459,3JTPR5MTZRBDIJ8RBH73DG4G5XQ5KO,5.0,6.2,4.4,39,245,85.8974358974,4.82051282051,66.6666666667,"The iMac ships in a simple box with styrofoam corners, including just a power cable and an accessory box that holds the keyboard, mouse, an introductory booklet, a screen wipe cloth, install and restore DVDs, stickers and regulatory information.",1
1384,5462,3R15W654VCSDVB97G977QRCMQTIQLP,4.6,4.4,5.0,12,73,83.3333333333,3.75,83.3333333333,The indictment of Mr. Moffat has clearly been an embarrassment for I.B.M.,1
1385,5468,3P458N04Q0GR3MOBSHKU5396HWE2X9,5.2,5.8,5.2,28,179,83.9285714286,5.8571428571399995,60.714285714300004,"The international media points to the fact that Reinfeldt has impressed his peers in the role, significantly over climate change issues ahead of the Copenhagen summit in December.",1
1386,5469,35JDMRECC388CG51WRFRJII0B98GEX,3.8,3.2,5.6,9,60,77.7777777778,2.55555555556,66.6666666667,The internet disrupts this ability to create media scarcity.,1
1387,5470,3MQY1YVHS2JKQJLANLSCG6IEYTQB29,3.8,4.2,4.2,15,92,53.3333333333,4.93333333333,53.3333333333,The internet is stripping them of their control over the how their products are distributed.,1
1388,5471,3ABAOCJ4R73X1TRSGL8MQ4RBQY8QMR,4.6,5.8,4.2,19,115,73.6842105263,5.15789473684,57.8947368421,"The intern works 10 weeks in our Washington, D.C. office, beginning in January 2010, and receives a $5,000 stipend.",1
1389,5472,3LAZVA75NHQ49DAJRQXYMQID5S9O2Q,5.0,6.4,3.4,22,148,77.27272727270001,5.22727272727,68.1818181818,The investigators also found that African Americans and young women were at higher risk for developing lupus nephritis in their transplanted kidney.,1
1390,5473,3C8QQOM6JO00EDLO312YHPL0ZJ1ILE,3.6,3.0,5.0,15,94,70.0,4.33333333333,60.0,"""Their first concerns are about Obama the man,"" Brooks informs us about his invisible friends.",1
1391,5476,3QREJ3J432WRK8BC34NAU50DRNQLKS,5.0,5.4,2.8,5,35,30.0,3.6,80.0,Their identities were not released.,1
1392,5479,3TZ0XG8CBTJCO5825INHZR0RWTF89Z,5.6,5.8,4.0,21,136,85.7142857143,5.61904761905,71.4285714286,"The iron lung, an antiquated device which uses pressurised bellows to force the lungs to breathe, was Middleton's best treatment option.",1
